Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787333535,20,,Aggregated,129.300000,0.000000,90,110,130,150,180,210,260,330,560,620,620,4394,0,90,100.40370898945235,7.257599994773045,617.591000001994,7355.44151115157
1787333536,20,,Aggregated,128.400000,0.000000,91,120,130,150,180,210,260,320,560,620,620,4520,0,91,100.95504232292348,7.257599994773045,617.591000001994,7536.784292035398
1787333537,20,,Aggregated,129.100000,0.000000,92,120,140,150,180,210,260,320,560,620,620,4621,0,92,102.21986764761314,7.257599994773045,617.591000001994,7696.834884224194
1787333538,20,,Aggregated,125.100000,0.000000,92,120,140,150,180,210,260,320,560,620,620,4739,0,92,103.1003981007819,7.257599994773045,617.591000001994,7860.886262924668
1787333539,20,,Aggregated,120.000000,0.000000,93,120,140,150,180,220,270,320,560,620,620,4851,0,93,103.97265800856626,7.257599994773045,617.591000001994,8015.3176664605235
1787333540,20,,Aggregated,119.000000,0.000000,94,120,140,150,190,220,290,340,560,620,620,4946,0,94,105.16829429832144,7.257599994773045,617.591000001994,8076.872422159321
1787333541,20,,Aggregated,118.500000,0.000000,94,120,140,150,190,220,290,350,560,620,620,5073,0,94,105.86813808387636,7.257599994773045,617.591000001994,8230.518825152769
1787333542,20,,Aggregated,115.800000,0.000000,95,120,140,160,190,220,290,340,560,620,620,5190,0,95,106.62202371858255,7.257599994773045,617.591000001994,8319.660115606937
1787333543,20,,Aggregated,115.900000,0.000000,96,120,140,160,190,220,290,340,560,620,620,5311,0,96,107.44450480123639,7.257599994773045,617.591000001994,8445.718508755413
1787333544,20,,Aggregated,115.500000,0.000000,96,120,140,160,190,230,290,340,560,620,620,5411,0,96,107.93666932161247,7.257599994773045,617.591000001994,8550.213269266309
1787333545,20,,Aggregated,117.100000,0.000000,97,130,150,160,190,230,300,340,560,620,620,5538,0,97,108.74003089551366,7.257599994773045,617.591000001994,8753.537016973636
1787333546,20,,Aggregated,118.200000,0.000000,98,130,150,160,200,230,300,350,560,620,620,5623,0,98,110.04563875145371,7.257599994773045,617.591000001994,8919.704606082163
1787333548,20,,Aggregated,112.500000,0.000000,99,130,150,160,200,240,310,390,560,620,620,5736,0,99,111.93772866097933,7.257599994773045,617.591000001994,9096.62569735007
